sensor_id,lat,lon,pressure,temperature,humidity
2264,42.671,23.31,94889.41,34.25,24.91
2224,42.651,23.335,94879.8,18.89,60.3
3474,42.68,23.293,95359.98,17.74,85.18
1962,42.69,23.324,94809.61,34.79,18.82
2038,42.694,23.32,94473.92,25.41,42.67
1850,42.677,23.311,95117.66,29.37,39.07
2040,42.686,23.351,95253.98,34.9,22.77
3472,42.669,23.318,95116.31,17.85,60.67
2262,42.691,23.324,95410.89,22.64,60.78
2262,42.691,23.324,94631.43,40.14,17.84
1850,42.677,23.311,94627.39,31.56,33.72
3474,42.68,23.293,95004.65,18.55,64.94
3432,42.71,23.419,95878.89,28.02,47.98
3428,42.624,23.406,94996.16,30.3,42.65
3096,42.7,23.36,95443.0,29.51,31.22
3512,42.683,23.335,94881.8,27.22,33.74
4358,42.703,23.373,94698.41,25.99,44.55
2323,42.686,23.4,94992.66,31.06,14.13
3474,42.68,23.293,94016.17,31.08,40.11
2266,42.738,23.272,94883.23,36.37,24.7
2323,42.686,23.4,95699.08,19.75,58.79
1962,42.69,23.324,95235.75,31.07,31.96
2264,42.671,23.31,95178.7,35.8,33.5
3102,42.665,23.392,95353.83,19.21,63.2
3474,42.68,23.293,95072.2,24.5,48.44
2216,42.664,23.373,95124.78,16.8,88.77
2040,42.686,23.351,117638.84,-145.12,100.0
3500,42.703,23.349,94841.43,29.16,42.13
1764,42.622,23.366,94043.2,22.78,41.87
3500,42.703,23.349,94455.27,19.49,74.95
3500,42.703,23.349,95333.88,31.68,32.59
4475,42.654,23.316,94876.05,22.4,53.38
3982,42.654,23.33,95139.06,22.68,0.0
3620,42.678,23.254,94797.75,33.19,31.94
2224,42.651,23.335,95049.28,19.05,57.94
3296,42.671,23.325,94713.22,18.27,61.85
3092,42.666,23.284,94770.33,31.31,0.0
3474,42.68,23.293,95167.09,26.26,35.46
1952,42.709,23.398,95864.09,38.62,28.13
2232,42.685,23.301,94330.16,39.73,19.52
1954,42.704,23.354,95024.53,34.64,19.18
3428,42.624,23.406,95045.06,24.17,55.57
3096,42.7,23.36,95518.59,19.22,61.24
2040,42.686,23.351,95474.92,15.9,89.16
3836,42.702,23.371,95681.32,32.85,36.61
1846,42.64,23.31,93028.64,16.26,96.92
2266,42.738,23.272,94924.1,38.35,19.75
2262,42.691,23.324,95216.97,23.54,47.99
3512,42.683,23.335,95444.88,42.04,21.13
2232,42.685,23.301,94169.94,26.81,39.17
2294,42.645,23.265,92539.41,20.45,58.82
1962,42.69,23.324,94829.41,23.04,45.44
2038,42.694,23.32,95183.3,33.57,28.2
3620,42.678,23.254,94950.95,25.02,41.02
3642,42.694,23.36,94755.83,21.21,54.96
3836,42.702,23.371,95196.4,32.14,28.08
2230,42.692,23.332,95187.09,23.07,49.42
3428,42.624,23.406,94349.17,38.59,18.54
1962,42.69,23.324,95166.47,34.93,24.56
2216,42.664,23.373,95002.64,24.06,58.56
3102,42.665,23.392,94578.45,28.82,37.77
3432,42.71,23.419,95854.2,35.01,19.55
3472,42.669,23.318,94594.3,27.83,47.65
1850,42.677,23.311,95538.02,20.75,57.5
2323,42.686,23.4,95368.52,32.76,32.27
2038,42.694,23.32,95647.45,24.72,48.96
2607,42.66,23.319,95251.34,22.19,37.52
3738,42.7,23.332,94568.17,23.15,68.03
3296,42.671,23.325,95019.65,28.42,32.83
3472,42.669,23.318,94747.27,20.6,58.81
3474,42.68,23.293,95404.28,17.44,86.85
2232,42.685,23.301,95149.78,30.48,32.09
1952,42.709,23.398,96100.41,18.45,76.4
3296,42.671,23.325,94764.73,28.38,41.74
1764,42.622,23.366,93963.3,21.9,68.08
2224,42.651,23.335,94912.75,16.71,75.25
2262,42.691,23.324,95466.02,32.06,26.14
1846,42.64,23.31,93958.77,15.97,78.42
3836,42.702,23.371,95322.77,22.51,69.35
1846,42.64,23.31,92974.43,24.75,61.7
3096,42.7,23.36,95210.83,37.19,21.66
2294,42.645,23.265,93301.7,16.77,88.34
1850,42.677,23.311,94603.08,28.03,44.88
2224,42.651,23.335,94933.16,32.34,36.85
2294,42.645,23.265,93203.99,14.28,70.48
1764,42.622,23.366,93748.23,36.01,27.98
2234,42.685,23.356,95391.94,23.91,55.03
2323,42.686,23.4,95586.34,32.15,31.08
2264,42.671,23.31,95330.63,20.12,67.43
2264,42.671,23.31,95017.25,22.82,73.21
3474,42.68,23.293,93726.13,33.26,28.92
2230,42.692,23.332,95539.22,28.03,38.55
1846,42.64,23.31,93808.95,21.67,67.16
2036,42.657,23.349,95272.22,24.65,35.03
2036,42.657,23.349,94066.34,33.99,28.1
2266,42.738,23.272,95170.83,27.42,48.81
1962,42.69,23.324,94843.86,29.91,34.5
2040,42.686,23.351,117638.84,-145.12,100.0
2224,42.651,23.335,95259.2,17.55,62.19
2294,42.645,23.265,92591.67,21.07,59.67
1764,42.622,23.366,94481.14,24.24,38.94
2264,42.671,23.31,94430.02,21.03,49.48
2216,42.664,23.373,94120.69,26.71,57.37
3512,42.683,23.335,95316.83,19.22,84.48
3102,42.665,23.392,95606.99,19.8,57.75
3738,42.7,23.332,95188.1,24.05,60.69
3432,42.71,23.419,95375.16,22.55,67.55
2232,42.685,23.301,95327.73,32.3,31.05
1962,42.69,23.324,94601.89,20.41,50.47
3092,42.666,23.284,95149.94,24.69,0.0
1764,42.622,23.366,94257.17,33.67,25.33
3438,42.738,23.293,94989.77,24.05,60.39
2038,42.694,23.32,94326.91,21.84,64.22
2294,42.645,23.265,93252.11,16.48,59.01
2607,42.66,23.319,94552.58,15.57,87.56
2038,42.694,23.32,95540.77,31.07,36.33
2232,42.685,23.301,94164.32,26.01,42.56
3092,42.666,23.284,94825.31,26.39,0.0
2232,42.685,23.301,95167.2,30.26,31.24
2228,42.693,23.333,95510.22,24.95,54.82
3836,42.702,23.371,95996.05,23.82,47.41
4358,42.703,23.373,95424.5,16.74,75.42
3968,42.689,23.357,94660.7,28.49,44.93
2230,42.692,23.332,95694.16,21.29,61.05
2228,42.693,23.333,95528.05,28.44,45.63
3982,42.654,23.33,94919.95,37.14,0.0
3738,42.7,23.332,95362.53,32.18,42.17
1952,42.709,23.398,94730.86,16.24,97.19
4358,42.703,23.373,94692.32,25.45,46.18
4467,42.665,23.278,93384.11,27.96,56.53
2224,42.651,23.335,95099.94,19.14,64.78
1846,42.64,23.31,93515.41,29.98,34.39
2036,42.657,23.349,95155.0,29.28,33.57
2230,42.692,23.332,95500.34,27.11,40.96
1962,42.69,23.324,94894.32,25.05,40.98
2294,42.645,23.265,92470.99,20.75,69.83
3500,42.703,23.349,95631.2,32.88,27.4
2038,42.694,23.32,94441.42,22.51,60.69
2294,42.645,23.265,92522.61,22.89,46.89
1846,42.64,23.31,92905.84,18.54,98.47
3738,42.7,23.332,96025.31,17.87,67.2
3296,42.671,23.325,93664.99,25.94,56.76
2040,42.686,23.351,117638.84,-145.12,100.0
2224,42.651,23.335,94196.89,29.42,40.84
3428,42.624,23.406,94996.64,22.05,67.95
2294,42.645,23.265,93191.58,20.51,66.4
2262,42.691,23.324,94857.46,23.62,52.06
1962,42.69,23.324,95471.93,34.97,25.59
2234,42.685,23.356,95261.98,26.03,50.64
3512,42.683,23.335,94714.55,18.46,59.69
3092,42.666,23.284,95089.94,28.47,0.0
1952,42.709,23.398,95541.63,35.44,24.92
2323,42.686,23.4,95589.44,32.05,30.96
2216,42.664,23.373,95466.28,27.59,44.23
2216,42.664,23.373,95292.5,23.75,58.99
1850,42.677,23.311,95167.34,19.8,79.8
2266,42.738,23.272,94757.91,18.63,80.03
2266,42.738,23.272,95927.99,18.2,70.99
3438,42.738,23.293,95376.28,27.95,50.74
3836,42.702,23.371,94562.47,24.54,61.91
3326,42.662,23.368,95396.23,16.98,79.34
3620,42.678,23.254,94344.48,31.58,38.04
2036,42.657,23.349,95081.67,21.29,53.88
3096,42.7,23.36,95760.03,23.05,54.48
3472,42.669,23.318,94811.19,23.36,58.15
3836,42.702,23.371,95904.62,23.73,54.73
1846,42.64,23.31,93708.16,54.21,12.59
3102,42.665,23.392,95541.21,39.38,16.23
2294,42.645,23.265,92288.98,19.34,77.08
3738,42.7,23.332,95475.7,28.5,56.28
1962,42.69,23.324,95098.63,30.15,46.21
2038,42.694,23.32,95477.58,29.35,45.43
2216,42.664,23.373,94226.15,32.65,33.19
2294,42.645,23.265,92616.52,28.4,46.68
2038,42.694,23.32,95361.28,29.01,39.55
3438,42.738,23.293,94980.13,34.61,33.99
3558,42.671,23.364,95411.27,23.2,50.71
2228,42.693,23.333,94815.25,30.83,36.28
2224,42.651,23.335,95124.63,22.09,46.19
2038,42.694,23.32,95566.27,21.25,53.69
1952,42.709,23.398,95018.25,31.47,32.36
2230,42.692,23.332,94898.0,24.78,39.92
3836,42.702,23.371,96004.88,22.02,62.51
2224,42.651,23.335,94991.03,20.95,59.82
1954,42.704,23.354,94481.19,19.78,71.87
3438,42.738,23.293,95553.0,16.38,85.94
2228,42.693,23.333,95385.73,25.72,47.4
3472,42.669,23.318,94845.66,20.84,53.92
2262,42.691,23.324,95374.22,17.39,78.39
2262,42.691,23.324,95474.11,29.81,29.65
3472,42.669,23.318,94614.08,19.97,62.91
2038,42.694,23.32,94908.23,24.41,53.25
1850,42.677,23.311,94170.98,19.96,87.06
3436,42.693,23.359,94921.98,24.77,43.37
2230,42.692,23.332,95373.03,26.75,45.54
2262,42.691,23.324,95404.03,24.23,51.81
3092,42.666,23.284,94917.3,27.96,39.94
2292,42.663,23.273,95116.63,13.82,81.54
1764,42.622,23.366,93614.15,16.38,65.16
3428,42.624,23.406,94600.81,35.09,31.17
3096,42.7,23.36,94622.35,31.62,33.19
3474,42.68,23.293,94821.7,21.05,55.39
3500,42.703,23.349,95587.3,34.69,26.45
2038,42.694,23.32,95023.5,25.88,52.59
3296,42.671,23.325,95103.66,22.18,56.6
2228,42.693,23.333,95301.34,18.9,64.99
3092,42.666,23.284,95048.8,27.56,0.0
2234,42.685,23.356,94518.36,21.84,44.8
3500,42.703,23.349,95811.71,24.62,46.81
1850,42.677,23.311,95197.0,30.81,29.72
2234,42.685,23.356,95589.31,21.52,55.97
1850,42.677,23.311,94737.67,26.64,50.79
1954,42.704,23.354,95381.03,26.45,44.57
2292,42.663,23.273,95141.3,16.65,71.36
3092,42.666,23.284,93765.63,25.78,0.0
3438,42.738,23.293,94945.52,35.05,31.41
3428,42.624,23.406,93866.63,28.66,49.58
2224,42.651,23.335,94122.84,35.05,26.25
1954,42.704,23.354,95883.22,16.52,69.61
3428,42.624,23.406,94537.0,26.52,43.94
2292,42.663,23.273,94774.34,18.67,72.24
3642,42.694,23.36,95111.31,25.42,48.02
2266,42.738,23.272,95937.2,24.41,43.43
4358,42.703,23.373,95068.26,19.16,60.5
3438,42.738,23.293,95443.55,19.44,81.04
3102,42.665,23.392,95391.52,37.25,23.62
2323,42.686,23.4,95565.08,15.5,83.38
3436,42.693,23.359,94526.19,22.83,60.08
2294,42.645,23.265,92862.42,29.3,38.46
2230,42.692,23.332,95343.91,28.36,46.86
2232,42.685,23.301,95021.69,33.54,34.22
2224,42.651,23.335,94988.42,30.87,30.78
2036,42.657,23.349,94012.97,29.26,36.56
3438,42.738,23.293,95440.3,25.66,47.3
2292,42.663,23.273,94759.3,14.8,82.82
2294,42.645,23.265,92014.49,15.72,82.89
1954,42.704,23.354,94750.72,18.45,80.61
2232,42.685,23.301,95093.02,25.19,56.58
3102,42.665,23.392,95354.45,26.82,39.92
3836,42.702,23.371,95677.3,20.78,63.02
2224,42.651,23.335,94822.23,32.83,34.72
2262,42.691,23.324,95448.94,24.58,55.19
2230,42.692,23.332,94229.8,27.62,44.41
3096,42.7,23.36,95498.97,25.78,46.11
2262,42.691,23.324,95075.75,37.6,30.27
2262,42.691,23.324,95153.87,34.39,39.94
2228,42.693,23.333,94530.2,32.19,38.1
1764,42.622,23.366,94420.16,29.71,31.63
2607,42.66,23.319,94258.11,16.43,85.33
3836,42.702,23.371,95597.7,28.55,45.3
2264,42.671,23.31,95048.88,25.56,47.41
3296,42.671,23.325,94460.06,26.0,39.97
2607,42.66,23.319,94202.12,27.35,45.03
2262,42.691,23.324,94060.66,24.83,58.0
3472,42.669,23.318,94843.38,30.7,39.04
1962,42.69,23.324,94403.02,19.41,75.51
1952,42.709,23.398,95271.22,37.24,22.95
3836,42.702,23.371,95424.73,16.78,91.7
2294,42.645,23.265,93230.3,23.85,55.17
3102,42.665,23.392,95632.69,33.39,22.76
2234,42.685,23.356,95192.68,32.67,34.78
3982,42.654,23.33,94939.91,22.46,0.0
2264,42.671,23.31,94254.37,31.37,34.02
3438,42.738,23.293,95822.27,19.0,66.81
3738,42.7,23.332,95695.35,28.48,33.34
3296,42.671,23.325,95044.92,33.25,24.69
3512,42.683,23.335,95470.02,41.07,21.91
2216,42.664,23.373,95212.58,29.66,43.19
1962,42.69,23.324,95314.09,25.26,46.56
1952,42.709,23.398,96012.94,26.8,33.22
2038,42.694,23.32,95221.53,22.15,51.72
2216,42.664,23.373,95562.94,20.54,57.46
3512,42.683,23.335,94340.81,19.81,75.7
2323,42.686,23.4,95430.44,28.5,43.56
3968,42.689,23.357,95194.31,16.63,83.72
2266,42.738,23.272,95657.75,27.56,36.53
1962,42.69,23.324,95222.68,29.2,38.05
3102,42.665,23.392,95353.06,23.82,60.9
4358,42.703,23.373,95207.19,21.95,72.28
3102,42.665,23.392,95245.92,20.31,55.78
3620,42.678,23.254,94254.69,29.55,27.85
3428,42.624,23.406,95249.41,20.84,57.54
1962,42.69,23.324,95536.28,21.36,57.85
3512,42.683,23.335,95758.45,34.31,29.17
3738,42.7,23.332,95356.79,31.25,26.87
3474,42.68,23.293,94813.8,20.3,56.2
2264,42.671,23.31,95511.13,18.42,68.33
3620,42.678,23.254,94300.42,25.71,58.09
3982,42.654,23.33,94393.75,22.24,0.0
1954,42.704,23.354,95177.23,35.44,32.2
2264,42.671,23.31,94607.69,26.25,52.14
2224,42.651,23.335,94930.7,23.33,56.66
2036,42.657,23.349,94980.55,19.42,79.33
2234,42.685,23.356,95548.72,22.6,50.22
3472,42.669,23.318,94163.16,29.44,35.46
3436,42.693,23.359,94384.89,20.18,75.76
1962,42.69,23.324,95175.87,25.72,59.56
3836,42.702,23.371,94429.31,31.95,31.9
3558,42.671,23.364,94587.68,33.27,24.31
2264,42.671,23.31,95366.66,33.83,30.08
2294,42.645,23.265,93078.75,35.04,22.17
2232,42.685,23.301,94113.85,21.28,65.21
2264,42.671,23.31,95089.06,22.16,57.87
3836,42.702,23.371,96004.34,21.66,57.35
3102,42.665,23.392,95228.64,23.14,57.17
3836,42.702,23.371,95890.8,22.13,55.33
2228,42.693,23.333,95409.59,30.89,31.13
2232,42.685,23.301,95022.78,20.82,54.32
2294,42.645,23.265,92428.48,21.99,52.31
2234,42.685,23.356,95558.17,25.9,43.29
2232,42.685,23.301,94577.05,32.63,36.53
3738,42.7,23.332,95429.02,20.94,57.58
3438,42.738,23.293,95450.55,22.95,55.93
3982,42.654,23.33,94385.7,29.12,0.0
3096,42.7,23.36,95156.03,25.17,57.19
4475,42.654,23.316,94087.09,18.03,58.41
2216,42.664,23.373,94644.79,24.92,55.75
3096,42.7,23.36,95574.31,19.25,67.02
4471,42.698,23.291,95558.09,48.81,11.09
2232,42.685,23.301,95125.61,22.27,64.55
3836,42.702,23.371,95830.19,28.15,49.24
1850,42.677,23.311,95296.94,22.37,63.93
2230,42.692,23.332,94886.36,24.53,38.88
3438,42.738,23.293,95368.17,15.74,90.92
2038,42.694,23.32,94407.88,22.08,63.59
3500,42.703,23.349,95577.55,26.35,42.47
3836,42.702,23.371,95741.32,25.84,51.72
2323,42.686,23.4,94895.69,17.02,63.95
1962,42.69,23.324,94891.88,26.67,37.23
2038,42.694,23.32,95361.98,21.33,52.88
3092,42.666,23.284,94678.2,30.21,0.0
3642,42.694,23.36,95132.0,17.02,70.23
3296,42.671,23.325,95139.09,20.19,63.32
2040,42.686,23.351,117638.84,-145.12,100.0
3328,42.675,23.356,95055.25,40.8,21.14
3982,42.654,23.33,94214.47,17.54,0.0
3474,42.68,23.293,94536.34,31.95,26.61
3102,42.665,23.392,95219.94,32.9,27.29
2038,42.694,23.32,95338.49,31.08,34.96
3092,42.666,23.284,94919.56,33.79,0.0
4475,42.654,23.316,94880.41,31.83,22.88
2266,42.738,23.272,95708.63,30.34,35.63
4473,42.625,23.321,92164.34,24.92,57.05
2230,42.692,23.332,95681.78,22.15,59.67
2266,42.738,23.272,95665.56,23.09,61.0
2264,42.671,23.31,95307.55,23.82,68.11
1764,42.622,23.366,93640.92,15.87,68.29
2232,42.685,23.301,95095.91,29.07,33.84
2232,42.685,23.301,95139.52,22.47,55.3
1764,42.622,23.366,94392.27,21.17,69.05
2230,42.692,23.332,95598.42,28.46,36.25
2040,42.686,23.351,117638.84,-145.12,100.0
1846,42.64,23.31,93661.86,24.52,44.79
4467,42.665,23.278,93540.87,28.03,46.37
1846,42.64,23.31,93940.89,19.12,74.13
3438,42.738,23.293,95376.17,31.6,38.69
2224,42.651,23.335,95111.31,19.72,63.31
4473,42.625,23.321,93509.0,26.99,39.15
3512,42.683,23.335,95747.58,16.13,84.7
3438,42.738,23.293,95713.09,20.33,62.45
2230,42.692,23.332,94640.22,21.9,69.33
1962,42.69,23.324,95272.23,22.91,48.3
2224,42.651,23.335,95270.02,25.83,37.08
3642,42.694,23.36,95127.23,33.31,32.89
3428,42.624,23.406,95292.91,24.06,49.6
2228,42.693,23.333,95620.48,20.08,64.5
3096,42.7,23.36,95444.38,20.92,57.42
3982,42.654,23.33,94940.72,20.6,0.0
2230,42.692,23.332,95221.7,22.52,47.92
1954,42.704,23.354,94879.55,18.52,78.19
3738,42.7,23.332,95749.94,21.91,51.66
2228,42.693,23.333,94909.45,27.47,46.35
2234,42.685,23.356,95178.15,36.84,18.11
3620,42.678,23.254,94957.72,34.48,33.21
1952,42.709,23.398,95822.68,15.61,96.1
1850,42.677,23.311,95217.61,31.06,27.92
3836,42.702,23.371,95582.37,32.65,31.27
3438,42.738,23.293,94917.95,37.53,23.85
2230,42.692,23.332,95004.01,24.48,41.49
3432,42.71,23.419,95340.83,22.56,65.49
2036,42.657,23.349,95371.53,18.62,61.45
3438,42.738,23.293,95627.67,24.17,61.71
2230,42.692,23.332,95841.97,17.63,71.56
3432,42.71,23.419,95582.95,25.04,63.16
2234,42.685,23.356,94657.42,18.57,55.5
2224,42.651,23.335,93616.55,26.32,54.34
3474,42.68,23.293,94959.81,24.02,66.73
1962,42.69,23.324,95313.95,20.63,61.82
2266,42.738,23.272,95558.33,27.4,49.25
3836,42.702,23.371,95834.59,28.98,38.05
1850,42.677,23.311,95067.03,29.63,30.08
3982,42.654,23.33,94688.41,18.46,0.0
3436,42.693,23.359,95462.13,25.19,49.35
2038,42.694,23.32,94404.36,29.32,43.29
3102,42.665,23.392,95452.5,26.79,45.14
3296,42.671,23.325,95002.34,22.55,53.32
1954,42.704,23.354,95332.51,35.18,31.75
3096,42.7,23.36,95941.59,23.49,51.36
1850,42.677,23.311,95599.88,15.14,77.21
3738,42.7,23.332,95758.67,22.36,49.82
2264,42.671,23.31,95015.05,32.95,30.01
3428,42.624,23.406,95534.32,25.81,46.33
3500,42.703,23.349,95230.37,20.94,49.36
3102,42.665,23.392,95485.39,21.86,58.25
3472,42.669,23.318,94840.2,28.58,32.03
3474,42.68,23.293,95450.36,23.46,44.04
1850,42.677,23.311,95319.84,30.17,32.0
3836,42.702,23.371,95939.21,21.44,50.5
3474,42.68,23.293,94813.44,20.41,55.37
1962,42.69,23.324,95164.97,47.64,18.65
3836,42.702,23.371,94638.47,23.01,66.39
2264,42.671,23.31,94149.2,24.48,57.4
2224,42.651,23.335,94392.03,25.92,50.26
3474,42.68,23.293,95109.57,32.3,36.42
3500,42.703,23.349,95463.11,17.3,72.0
2294,42.645,23.265,93092.14,26.12,56.05
1850,42.677,23.311,95237.7,22.29,55.98
4467,42.665,23.278,94877.89,31.6,32.28
2607,42.66,23.319,94697.94,17.49,63.04
3438,42.738,23.293,94860.3,17.69,89.15
1962,42.69,23.324,94356.37,17.39,83.05
3642,42.694,23.36,94196.18,19.26,80.36
4475,42.654,23.316,94343.54,24.93,36.89
3836,42.702,23.371,95772.13,17.94,78.67
3432,42.71,23.419,95775.0,16.54,77.21
2038,42.694,23.32,95349.95,23.27,61.82
2323,42.686,23.4,94540.46,17.99,81.0
3968,42.689,23.357,95089.34,16.69,81.24
3968,42.689,23.357,95064.67,28.26,48.64
2266,42.738,23.272,95519.75,30.86,42.45
2292,42.663,23.273,94854.77,31.47,28.58
1954,42.704,23.354,95883.52,18.21,79.42
3836,42.702,23.371,95655.54,43.08,13.93
3432,42.71,23.419,95734.0,17.63,75.1
1954,42.704,23.354,95463.43,32.54,27.91
3738,42.7,23.332,95444.45,25.75,52.59
3982,42.654,23.33,94825.42,22.69,0.0
2234,42.685,23.356,94928.58,32.05,26.14
2224,42.651,23.335,95075.41,20.93,59.36
3512,42.683,23.335,94457.08,33.19,37.23
3296,42.671,23.325,95054.73,34.63,22.77
1764,42.622,23.366,94558.87,14.88,77.2
3558,42.671,23.364,94590.47,26.25,50.41
2264,42.671,23.31,94696.94,32.12,42.36
3836,42.702,23.371,95647.1,17.24,82.25
2228,42.693,23.333,95063.54,26.87,42.04
2038,42.694,23.32,94467.13,25.56,42.13
2264,42.671,23.31,95175.59,24.41,59.89
3432,42.71,23.419,95276.91,18.85,85.44
2323,42.686,23.4,95470.17,26.3,47.16
2323,42.686,23.4,95409.82,33.26,33.11
2232,42.685,23.301,95493.91,18.2,62.92
3512,42.683,23.335,95419.14,31.11,32.82
3432,42.71,23.419,95188.27,34.88,31.33
1850,42.677,23.311,94923.42,24.06,45.72
3500,42.703,23.349,95304.64,16.29,87.41
3096,42.7,23.36,95042.12,27.68,36.47
2262,42.691,23.324,94842.02,24.83,50.33
2294,42.645,23.265,92651.84,23.63,47.31
3512,42.683,23.335,95660.5,37.61,22.46
3428,42.624,23.406,95144.53,20.1,70.07
2234,42.685,23.356,95207.42,18.89,65.77
2228,42.693,23.333,95219.08,27.58,32.61
3092,42.666,23.284,94443.06,34.84,0.0
3092,42.666,23.284,94941.33,20.12,67.47
2294,42.645,23.265,92411.92,37.16,15.61
2294,42.645,23.265,92897.16,14.73,71.96
3428,42.624,23.406,95046.27,22.89,58.97
2038,42.694,23.32,95565.28,23.73,58.97
3428,42.624,23.406,94352.06,22.44,62.46
3096,42.7,23.36,95572.09,29.02,33.13
3436,42.693,23.359,94943.23,38.27,20.82
3096,42.7,23.36,94870.21,32.68,34.28
1764,42.622,23.366,93250.55,18.91,76.88
2228,42.693,23.333,95486.52,22.83,58.72
3432,42.71,23.419,95542.87,25.12,57.52
3968,42.689,23.357,95031.55,31.88,38.2
1962,42.69,23.324,95290.27,25.7,45.45
3432,42.71,23.419,95682.02,32.01,31.86
1962,42.69,23.324,95644.58,24.79,42.36
2264,42.671,23.31,94723.8,32.03,45.06
3102,42.665,23.392,95838.14,29.8,32.7
2224,42.651,23.335,94664.98,20.22,57.45
3642,42.694,23.36,95342.95,20.58,80.78
2323,42.686,23.4,95151.98,22.56,63.46
2234,42.685,23.356,95215.39,33.29,28.37
3092,42.666,23.284,94763.22,38.11,0.0
2266,42.738,23.272,95666.16,17.16,78.33
4473,42.625,23.321,93394.7,23.77,49.48
2294,42.645,23.265,93005.98,43.24,15.63
3472,42.669,23.318,94751.57,16.07,79.49
3738,42.7,23.332,95059.39,20.34,54.71
3432,42.71,23.419,95650.67,21.59,79.2
2607,42.66,23.319,94812.08,19.61,82.07
2224,42.651,23.335,94910.3,27.54,40.77
1850,42.677,23.311,95240.86,20.29,75.11
2216,42.664,23.373,95097.16,30.05,39.78
2232,42.685,23.301,95295.59,23.21,51.42
2264,42.671,23.31,94349.95,22.89,60.58
3472,42.669,23.318,94974.94,32.18,26.37
3558,42.671,23.364,94699.45,28.7,30.71
3472,42.669,23.318,94585.1,21.63,49.97
3092,42.666,23.284,94816.51,22.34,0.0
2216,42.664,23.373,95197.52,28.38,44.03
2040,42.686,23.351,94932.13,27.72,49.47
2228,42.693,23.333,95363.38,20.01,75.48
3512,42.683,23.335,95542.58,27.06,39.45
2607,42.66,23.319,94841.07,33.15,26.91
2294,42.645,23.265,93067.58,23.91,54.99
2607,42.66,23.319,93666.54,26.17,44.23
3738,42.7,23.332,95507.73,18.67,71.4
1850,42.677,23.311,94404.45,17.09,92.14
4473,42.625,23.321,93346.44,39.5,18.94
3474,42.68,23.293,94413.58,18.46,83.6
2323,42.686,23.4,95506.69,32.67,34.27
3512,42.683,23.335,93960.41,29.34,57.51
1764,42.622,23.366,94637.76,16.06,94.5
2607,42.66,23.319,94543.61,45.45,22.31
2232,42.685,23.301,94485.34,37.47,21.94
4473,42.625,23.321,91936.02,29.56,38.65
3620,42.678,23.254,94440.69,25.65,57.73
2216,42.664,23.373,94830.73,23.24,66.52
2323,42.686,23.4,95378.89,37.21,20.89
2607,42.66,23.319,94079.67,43.57,16.8
3620,42.678,23.254,93445.41,28.67,53.63
2234,42.685,23.356,94837.62,25.34,51.98
3436,42.693,23.359,95738.16,24.39,47.33
3436,42.693,23.359,94484.04,24.25,46.82
1846,42.64,23.31,93446.16,17.85,62.5
2038,42.694,23.32,95767.71,19.29,74.51
3982,42.654,23.33,94657.56,20.89,0.0
1962,42.69,23.324,95083.7,30.92,44.77
1962,42.69,23.324,95146.33,19.57,52.64
2262,42.691,23.324,95345.23,32.35,38.67
1952,42.709,23.398,95684.73,29.95,40.75
2038,42.694,23.32,95641.98,30.05,28.15
2230,42.692,23.332,95512.19,29.74,37.95
2216,42.664,23.373,94661.47,21.01,67.79
1846,42.64,23.31,93366.41,28.44,38.26
2224,42.651,23.335,94733.7,34.99,23.57
3620,42.678,23.254,94965.73,30.45,48.61
3438,42.738,23.293,94848.95,36.62,18.34
3096,42.7,23.36,95781.81,32.76,29.94
1846,42.64,23.31,93747.09,21.67,49.24
3982,42.654,23.33,94640.98,35.39,0.0
2040,42.686,23.351,95610.48,20.44,56.57
1846,42.64,23.31,92999.06,17.08,89.17
3642,42.694,23.36,94763.09,28.06,49.61
2232,42.685,23.301,95343.48,17.75,65.32
3738,42.7,23.332,95611.98,23.74,59.84
1846,42.64,23.31,93469.11,27.14,48.27
3836,42.702,23.371,95802.05,31.61,30.52
2264,42.671,23.31,95216.13,26.55,45.99
3296,42.671,23.325,94962.54,39.65,18.27
3512,42.683,23.335,95749.11,18.51,68.4
2224,42.651,23.335,94797.66,23.39,66.0
3474,42.68,23.293,94678.61,27.02,39.68
4471,42.698,23.291,94251.59,24.7,49.68
2036,42.657,23.349,94997.31,17.35,78.49
2228,42.693,23.333,95245.06,27.02,35.4
1850,42.677,23.311,94901.58,33.8,29.4
1764,42.622,23.366,94185.16,32.96,36.97
3428,42.624,23.406,94761.39,29.4,41.36
2266,42.738,23.272,94737.66,22.69,52.87
2294,42.645,23.265,93163.45,29.23,33.39
3432,42.71,23.419,94829.86,19.41,78.71
2294,42.645,23.265,92390.14,28.12,42.57
3092,42.666,23.284,93801.95,22.36,0.0
1952,42.709,23.398,95645.53,28.49,43.98
1764,42.622,23.366,94118.58,20.78,53.59
1846,42.64,23.31,94156.75,25.76,39.02
3102,42.665,23.392,95384.7,19.22,75.85
2294,42.645,23.265,93031.56,40.37,19.12
2294,42.645,23.265,92535.12,27.91,52.91
3558,42.671,23.364,94176.31,19.58,77.75
2040,42.686,23.351,95482.75,15.88,86.6
1952,42.709,23.398,95886.77,28.22,29.29
2294,42.645,23.265,93160.98,38.66,18.87
3474,42.68,23.293,95009.13,18.03,70.76
2038,42.694,23.32,95265.65,20.14,55.23
3836,42.702,23.371,95822.12,26.05,33.1
1954,42.704,23.354,95668.81,22.16,54.65
